Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.35.11, CET,ven 13 mar 2020, 03.35.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.24, CET,ven 13 mar 2020, 03.59.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.27, CET,ven 13 mar 2020, 03.59.29, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.29, CET,ven 13 mar 2020, 03.59.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.31, CET,ven 13 mar 2020, 03.59.34, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.34, CET,ven 13 mar 2020, 03.59.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.36, CET,ven 13 mar 2020, 03.59.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.39, CET,ven 13 mar 2020, 03.59.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.41, CET,ven 13 mar 2020, 03.59.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.43, CET,ven 13 mar 2020, 03.59.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.46, CET,ven 13 mar 2020, 03.59.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.48, CET,ven 13 mar 2020, 03.59.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.50, CET,ven 13 mar 2020, 03.59.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.53, CET,ven 13 mar 2020, 03.59.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.55, CET,ven 13 mar 2020, 03.59.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.59.57, CET,ven 13 mar 2020, 04.00.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.00, CET,ven 13 mar 2020, 04.00.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.02, CET,ven 13 mar 2020, 04.00.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.04, CET,ven 13 mar 2020, 04.00.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.07, CET,ven 13 mar 2020, 04.00.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.09, CET,ven 13 mar 2020, 04.00.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.11, CET,ven 13 mar 2020, 04.00.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.14, CET,ven 13 mar 2020, 04.00.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.16, CET,ven 13 mar 2020, 04.00.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.18, CET,ven 13 mar 2020, 04.00.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.20, CET,ven 13 mar 2020, 04.00.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.23, CET,ven 13 mar 2020, 04.00.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.25, CET,ven 13 mar 2020, 04.00.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.27, CET,ven 13 mar 2020, 04.00.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.30, CET,ven 13 mar 2020, 04.00.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.32, CET,ven 13 mar 2020, 04.00.34, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.34, CET,ven 13 mar 2020, 04.00.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.37, CET,ven 13 mar 2020, 04.00.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.39, CET,ven 13 mar 2020, 04.00.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.41, CET,ven 13 mar 2020, 04.00.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.43, CET,ven 13 mar 2020, 04.00.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.46, CET,ven 13 mar 2020, 04.00.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.48, CET,ven 13 mar 2020, 04.00.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.50, CET,ven 13 mar 2020, 04.00.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.53, CET,ven 13 mar 2020, 04.00.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.55, CET,ven 13 mar 2020, 04.00.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.00.57, CET,ven 13 mar 2020, 04.01.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.00, CET,ven 13 mar 2020, 04.01.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.02, CET,ven 13 mar 2020, 04.01.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.04, CET,ven 13 mar 2020, 04.01.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.07, CET,ven 13 mar 2020, 04.01.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.09, CET,ven 13 mar 2020, 04.01.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.11, CET,ven 13 mar 2020, 04.01.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.14, CET,ven 13 mar 2020, 04.01.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.16, CET,ven 13 mar 2020, 04.01.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.18, CET,ven 13 mar 2020, 04.01.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.21, CET,ven 13 mar 2020, 04.01.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.23, CET,ven 13 mar 2020, 04.01.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.25, CET,ven 13 mar 2020, 04.01.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.28, CET,ven 13 mar 2020, 04.01.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.30, CET,ven 13 mar 2020, 04.01.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.32, CET,ven 13 mar 2020, 04.01.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.35, CET,ven 13 mar 2020, 04.01.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.37, CET,ven 13 mar 2020, 04.01.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.40, CET,ven 13 mar 2020, 04.01.42, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.42, CET,ven 13 mar 2020, 04.01.44, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.44, CET,ven 13 mar 2020, 04.01.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.47, CET,ven 13 mar 2020, 04.01.49, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.49, CET,ven 13 mar 2020, 04.01.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.51, CET,ven 13 mar 2020, 04.01.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.54, CET,ven 13 mar 2020, 04.01.56, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.56, CET,ven 13 mar 2020, 04.01.58, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.01.58, CET,ven 13 mar 2020, 04.02.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.01, CET,ven 13 mar 2020, 04.02.03, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.03, CET,ven 13 mar 2020, 04.02.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.05, CET,ven 13 mar 2020, 04.02.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.08, CET,ven 13 mar 2020, 04.02.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.10, CET,ven 13 mar 2020, 04.02.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.12, CET,ven 13 mar 2020, 04.02.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.15, CET,ven 13 mar 2020, 04.02.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.17, CET,ven 13 mar 2020, 04.02.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.20, CET,ven 13 mar 2020, 04.02.22, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.02.22, CET,ven 13 mar 2020, 04.02.24, CET
