Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 03.49.28, CET,mer 11 mar 2020, 03.49.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.40, CET,mer 11 mar 2020, 04.11.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.43, CET,mer 11 mar 2020, 04.11.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.45, CET,mer 11 mar 2020, 04.11.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.47, CET,mer 11 mar 2020, 04.11.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.50, CET,mer 11 mar 2020, 04.11.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.52, CET,mer 11 mar 2020, 04.11.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.54, CET,mer 11 mar 2020, 04.11.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.57, CET,mer 11 mar 2020, 04.11.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.11.59, CET,mer 11 mar 2020, 04.12.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.01, CET,mer 11 mar 2020, 04.12.03, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.03, CET,mer 11 mar 2020, 04.12.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.06, CET,mer 11 mar 2020, 04.12.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.08, CET,mer 11 mar 2020, 04.12.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.10, CET,mer 11 mar 2020, 04.12.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.12, CET,mer 11 mar 2020, 04.12.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.15, CET,mer 11 mar 2020, 04.12.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.17, CET,mer 11 mar 2020, 04.12.19, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.19, CET,mer 11 mar 2020, 04.12.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.21, CET,mer 11 mar 2020, 04.12.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.24, CET,mer 11 mar 2020, 04.12.26, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.26, CET,mer 11 mar 2020, 04.12.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.28, CET,mer 11 mar 2020, 04.12.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.31, CET,mer 11 mar 2020, 04.12.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.33, CET,mer 11 mar 2020, 04.12.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.35, CET,mer 11 mar 2020, 04.12.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.37, CET,mer 11 mar 2020, 04.12.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.40, CET,mer 11 mar 2020, 04.12.42, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.42, CET,mer 11 mar 2020, 04.12.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.45, CET,mer 11 mar 2020, 04.12.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.47, CET,mer 11 mar 2020, 04.12.49, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.49, CET,mer 11 mar 2020, 04.12.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.52, CET,mer 11 mar 2020, 04.12.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.54, CET,mer 11 mar 2020, 04.12.56, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.56, CET,mer 11 mar 2020, 04.12.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.12.59, CET,mer 11 mar 2020, 04.13.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.01, CET,mer 11 mar 2020, 04.13.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.04, CET,mer 11 mar 2020, 04.13.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.06, CET,mer 11 mar 2020, 04.13.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.08, CET,mer 11 mar 2020, 04.13.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.10, CET,mer 11 mar 2020, 04.13.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.13, CET,mer 11 mar 2020, 04.13.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.15, CET,mer 11 mar 2020, 04.13.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.17, CET,mer 11 mar 2020, 04.13.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.20, CET,mer 11 mar 2020, 04.13.22, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.22, CET,mer 11 mar 2020, 04.13.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.24, CET,mer 11 mar 2020, 04.13.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.27, CET,mer 11 mar 2020, 04.13.29, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.29, CET,mer 11 mar 2020, 04.13.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.31, CET,mer 11 mar 2020, 04.13.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.33, CET,mer 11 mar 2020, 04.13.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.36, CET,mer 11 mar 2020, 04.13.38, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.38, CET,mer 11 mar 2020, 04.13.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.40, CET,mer 11 mar 2020, 04.13.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.43, CET,mer 11 mar 2020, 04.13.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.45, CET,mer 11 mar 2020, 04.13.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.47, CET,mer 11 mar 2020, 04.13.49, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.49, CET,mer 11 mar 2020, 04.13.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.52, CET,mer 11 mar 2020, 04.13.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.54, CET,mer 11 mar 2020, 04.13.56, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.56, CET,mer 11 mar 2020, 04.13.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.13.59, CET,mer 11 mar 2020, 04.14.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.01, CET,mer 11 mar 2020, 04.14.03, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.03, CET,mer 11 mar 2020, 04.14.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.06, CET,mer 11 mar 2020, 04.14.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.08, CET,mer 11 mar 2020, 04.14.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.10, CET,mer 11 mar 2020, 04.14.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.13, CET,mer 11 mar 2020, 04.14.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.15, CET,mer 11 mar 2020, 04.14.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.17, CET,mer 11 mar 2020, 04.14.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.20, CET,mer 11 mar 2020, 04.14.22, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.22, CET,mer 11 mar 2020, 04.14.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.24, CET,mer 11 mar 2020, 04.14.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.27, CET,mer 11 mar 2020, 04.14.29, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.29, CET,mer 11 mar 2020, 04.14.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.31, CET,mer 11 mar 2020, 04.14.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.33, CET,mer 11 mar 2020, 04.14.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.36, CET,mer 11 mar 2020, 04.14.38, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.38, CET,mer 11 mar 2020, 04.14.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.14.40, CET,mer 11 mar 2020, 04.14.43, CET
